Date,Apple,AAG,Amazon,Facebook,Google,Intel,Microsoft,NDM
2019-06-14,192.7400054931641,63.11999893188477,1869.6700439453125,181.3300018310547,1086.300048828125,46.18999862670898,132.44999694824222,0.5
2019-06-17,193.88999938964844,62.52000045776367,1886.030029296875,189.00999450683597,1093.8900146484377,46.13000106811523,132.85000610351562,0.5199999809265137
2019-06-18,198.4499969482422,62.93999862670898,1901.3699951171875,188.47000122070312,1105.239990234375,47.36999893188477,135.16000366210938,0.5
2019-06-19,197.8699951171875,62.86000061035156,1908.7900390625,187.47999572753903,1104.510009765625,47.06999969482422,135.69000244140622,0.44999998807907104
2019-06-20,199.4600067138672,60.72000122070313,1918.18994140625,189.52999877929688,1113.199951171875,47.18999862670898,136.94999694824222,0.44999998807907104
2019-06-21,198.77999877929688,62.08000183105469,1911.300048828125,191.13999938964844,1125.3699951171877,47.459999084472656,136.97000122070312,0.4600000083446503
2019-06-24,198.5800018310547,62.41999816894531,1913.9000244140625,192.6000061035156,1116.699951171875,47.63000106811523,137.77999877929688,0.4699999988079071
2019-06-25,195.57000732421875,61.93999862670898,1878.27001953125,188.83999633789062,1087.5799560546877,46.849998474121094,133.42999267578122,0.4699999988079071
2019-06-26,199.8000030517578,61.90999984741211,1897.8299560546875,187.66000366210938,1080.3199462890623,48.18999862670898,133.92999267578122,0.6000000238418579
2019-06-27,199.7400054931641,63.11000061035156,1904.280029296875,189.5,1076.6300048828123,47.459999084472656,134.14999389648438,0.5699999928474426
2019-06-28,197.9199981689453,63.90999984741211,1893.6300048828125,193.0,1082.800048828125,47.86999893188477,133.96000671386722,0.6000000238418579
2019-07-01,201.5500030517578,63.709999084472656,1922.18994140625,193.0,1100.0,48.04999923706055,135.67999267578122,0.6299999952316284
2019-07-02,202.72999572753903,63.09000015258789,1934.31005859375,195.0,1112.5999755859377,48.11999893188477,136.58000183105472,0.5699999928474426
2019-07-03,204.41000366210938,63.84000015258789,1939.0,197.1999969482422,1122.989990234375,48.52000045776367,137.46000671386722,0.5799999833106995
2019-07-05,204.22999572753903,64.06999969482422,1942.9100341796875,196.3999938964844,1132.6700439453125,48.08000183105469,137.05999755859378,0.5600000023841858
2019-07-08,200.0200042724609,64.68000030517578,1952.3199462890625,195.75999450683597,1116.7900390625,47.81999969482422,136.96000671386722,0.5400000214576721
2019-07-09,201.2400054931641,63.68999862670898,1988.300048828125,199.2100067138672,1124.2900390625,47.75,136.46000671386722,0.5099999904632568
2019-07-10,203.22999572753903,62.93999862670898,2017.4100341796875,202.72999572753903,1140.9100341796875,48.209999084472656,137.85000610351562,0.5
2019-07-11,201.75,63.31000137329102,2001.0699462890625,201.22999572753903,1144.0799560546875,48.599998474121094,138.39999389648438,0.5
2019-07-12,203.3000030517578,64.23999786376953,2011.0,204.8699951171875,1145.3399658203125,49.91999816894531,138.89999389648438,0.4699999988079071
2019-07-15,205.2100067138672,63.36000061035156,2020.989990234375,203.91000366210938,1150.510009765625,50.11999893188477,138.89999389648438,0.479999989271164
2019-07-16,204.5,65.41000366210939,2009.9000244140625,203.83999633789062,1153.4599609375,49.16999816894531,137.08000183105472,0.4699999988079071
2019-07-17,203.3500061035156,63.77999877929688,1992.030029296875,201.8000030517578,1146.739990234375,49.38999938964844,136.27000427246094,0.4600000083446503
2019-07-18,205.66000366210938,64.36000061035156,1977.9000244140625,200.77999877929688,1147.239990234375,49.93999862670898,136.41999816894528,0.5099999904632568
2019-07-19,202.58999633789062,63.4900016784668,1964.52001953125,198.3600006103516,1131.550048828125,50.27000045776367,136.6199951171875,0.5099999904632568
2019-07-22,207.22000122070312,62.86999893188477,1985.6300048828125,202.32000732421875,1139.2099609375,51.349998474121094,138.42999267578122,0.6000000238418579
2019-07-23,208.83999633789062,65.09999847412111,1994.489990234375,202.3600006103516,1148.050048828125,51.75,139.28999328613278,0.6000000238418579
2019-07-24,208.6699981689453,65.56999969482422,2000.81005859375,204.66000366210938,1139.72998046875,52.91999816894531,140.72000122070312,0.6100000143051147
2019-07-25,207.0200042724609,63.86000061035156,1973.8199462890625,200.7100067138672,1135.93994140625,52.15999984741211,140.19000244140622,0.5699999928474426
2019-07-26,207.7400054931641,64.91999816894531,1943.050048828125,199.75,1245.219970703125,51.59000015258789,141.33999633789062,0.5799999833106995
2019-07-29,209.67999267578125,63.97000122070313,1912.449951171875,195.94000244140625,1241.8399658203125,52.5099983215332,141.02999877929688,0.550000011920929
2019-07-30,208.77999877929688,64.01000213623047,1898.530029296875,197.0399932861328,1228.0,51.70000076293945,140.35000610351562,0.9100000262260436
2019-07-31,213.0399932861328,63.36000061035156,1866.780029296875,194.22999572753903,1218.199951171875,50.54999923706055,136.27000427246094,0.8000000119209291
2019-08-01,208.42999267578125,63.13999938964844,1855.3199462890625,192.72999572753903,1211.780029296875,49.5,138.05999755859378,0.8199999928474426
2019-08-02,204.0200042724609,63.27000045776367,1823.239990234375,189.0200042724609,1196.3199462890625,48.68000030517578,136.89999389648438,0.8000000119209291
2019-08-05,193.33999633789062,61.52000045776367,1765.1300048828125,181.72999572753903,1154.75,46.97000122070313,132.21000671386722,0.8299999833106995
2019-08-06,197.0,62.47000122070313,1787.8299560546875,184.50999450683597,1171.0799560546875,46.959999084472656,134.69000244140622,0.8299999833106995
2019-08-07,199.0399932861328,63.11000061035156,1793.4000244140625,185.1499938964844,1175.9100341796875,46.72999954223633,135.27999877929688,0.9200000166893004
2019-08-08,203.42999267578125,64.52999877929689,1832.8900146484373,190.16000366210938,1206.18994140625,47.16999816894531,138.88999938964844,0.8600000143051147
